,id,title,body,tags,answers,score
485,29654042,Assign values to next digits,"<p>I need to assign a values to the next digits. Code looks like below:</p>

<pre><code>def numerujPoziomy():
    for i in range(0, liczbaPoziomow, 1):
        var = i + 1
        rootValue = 1
        y = rootValue
        print 'Level', var, 'value', y
</code></pre>

<p>Each next level has to be a half smaller than previous. Root has value 1, next level has value 0.5, next level has value o.25 etc. I don't know how to do this.</p>

<p>Result of my code:</p>

<pre><code>Level 1 value 1
Level 2 value 1
Level 3 value 1
Level 4 value 1
Level 5 value 1
Level 6 value 1
</code></pre>

<p>But i need that result:</p>

<pre><code>Level 1 value 1
Level 2 value 0.5
Level 3 value 0.25
Level 4 value 0.125
Level 5 value 0.0625
Level 6 value 0.03125
</code></pre>",python|list|python-2.7|loops|for-loop,"<p>You can raise 1/2 to the ith power.</p>

<pre><code>liczbaPoziomow = 5

def numerujPoziomy():
    for i in range(0, liczbaPoziomow):
        print 'Level', i + 1, 'value',  0.5 ** i

numerujPoziomy()
&gt;&gt;&gt; Level 1 value 1.0
&gt;&gt;&gt; Level 2 value 0.5
&gt;&gt;&gt; Level 3 value 0.25
&gt;&gt;&gt; Level 4 value 0.125
&gt;&gt;&gt; Level 5 value 0.0625
</code></pre>",1
486,29796483,Is there a service that can use google api to monitor changes in google spreadsheet?,"<p>I am very new to JavaScript and Google app script. I want to monitor changes in a sheet. And if there is an edit, I want a script function to run. Triggers are not an option here to use because they have small quota limit. So I can not use onEdit or time driven triggers to call my function. I need some service to use Google API to monitor changes in google sheet and then trigger the function. Is it possible? Can someone please help me with this? 
Thank You :)</p>",javascript|google-apps-script|google-api|google-api-python-client,<p>Here is a way to do it without triggers/onEdit and without polling the spreadsheet api. Beware this is hacky but it has the advantage of not using apps script quotas or spreadsheet api quotas to detect changes<br>1) in the spreadsheet enable email notifications whenever the spreadsheet changes.<br>2) using gmail filters send those notification emails to a label.<br>3) using the gmail api (has larger quotas) look for that email by finding emails with That label.<br>note that this does avoid quota issues with spreadsheets but i really think its much better to just use the regular triggers/onEdit/onChange and just live with the 1minute delay. Quotas will not be exhausted if you simply detect change and call urlfetch.</p>,1
487,2935754,All minimum spanning trees implementation,"<p>I've been looking for an implementation (I'm using <a href=""http://networkx.lanl.gov/"" rel=""noreferrer"">networkx</a> library.) that will find all the minimum spanning trees (MST) of an undirected weighted graph.</p>

<p>I can only find implementations for Kruskal's Algorithm and Prim's Algorithm both of which will only return a single MST.</p>

<p>I've seen papers that address this problem (such as <a href=""http://fano.ics.uci.edu/cites/Publication/Epp-TR-95-50.html"" rel=""noreferrer"">Representing all minimum spanning trees with applications to counting and generation</a>) but my head tends to explode someway through trying to think how to translate it to code.</p>

<p>In fact i've not been able to find an implementation in any language!</p>",python|algorithm|language-agnostic|graph-theory|minimum-spanning-tree,"<p>Ronald Rivest has a nice implementation in Python, <a href=""http://people.csail.mit.edu/rivest/mst.py"" rel=""nofollow"">mst.py</a></p>",0
488,2935754,All minimum spanning trees implementation,"<p>I've been looking for an implementation (I'm using <a href=""http://networkx.lanl.gov/"" rel=""noreferrer"">networkx</a> library.) that will find all the minimum spanning trees (MST) of an undirected weighted graph.</p>

<p>I can only find implementations for Kruskal's Algorithm and Prim's Algorithm both of which will only return a single MST.</p>

<p>I've seen papers that address this problem (such as <a href=""http://fano.ics.uci.edu/cites/Publication/Epp-TR-95-50.html"" rel=""noreferrer"">Representing all minimum spanning trees with applications to counting and generation</a>) but my head tends to explode someway through trying to think how to translate it to code.</p>

<p>In fact i've not been able to find an implementation in any language!</p>",python|algorithm|language-agnostic|graph-theory|minimum-spanning-tree,"<p>You can find an idea in the work of <a href=""http://www.scielo.br/pdf/pope/v25n2/25707.pdf"" rel=""nofollow"">Sorensen and Janssens (2005)</a>.</p>

<p>The idea is to generate the STs in the increasing order, and as soon as you get the bigger value of ST stop the enumeration.</p>",0
489,2935754,All minimum spanning trees implementation,"<p>I've been looking for an implementation (I'm using <a href=""http://networkx.lanl.gov/"" rel=""noreferrer"">networkx</a> library.) that will find all the minimum spanning trees (MST) of an undirected weighted graph.</p>

<p>I can only find implementations for Kruskal's Algorithm and Prim's Algorithm both of which will only return a single MST.</p>

<p>I've seen papers that address this problem (such as <a href=""http://fano.ics.uci.edu/cites/Publication/Epp-TR-95-50.html"" rel=""noreferrer"">Representing all minimum spanning trees with applications to counting and generation</a>) but my head tends to explode someway through trying to think how to translate it to code.</p>

<p>In fact i've not been able to find an implementation in any language!</p>",python|algorithm|language-agnostic|graph-theory|minimum-spanning-tree,"<p>I don't know if this is <strong>the</strong> solution, but it's <strong>a</strong> solution (it's the graph version of a brute force, I would say):  </p>

<ol>
<li>Find the MST of the graph using kruskal's or prim's algorithm. This should be O(E log V).</li>
<li>Generate all spanning trees. This can be done in <code>O(Elog(V) + V + n) for n = number of spanning trees</code>, as I understand from 2 minutes's worth of google, can possibly be improved.</li>
<li>Filter the list generated in step #2 by the tree's weight being equal to the MST's weight. This should be O(n) for n as the number of trees generated in step #2.</li>
</ol>

<p>Note: Do this lazily! Generating all possible trees and then filtering the results will take O(V^2) memory, and polynomial space requirements are evil - Generate a tree, examine it's weight, if it's an MST add it to a result list, if not - discard it.<br>
Overall time complexity: <code>O(Elog(V) + V + n) for G(V,E) with n spanning trees</code></p>",10
490,2768188,Iterating over key and value of defaultdict dictionaries,"<p>The following works as expected:</p>

<pre><code>d = [(1,2), (3,4)]
for k,v in d:
  print ""%s - %s"" % (str(k), str(v))
</code></pre>

<p>But this fails:</p>

<pre><code>d = collections.defaultdict(int)
d[1] = 2
d[3] = 4
for k,v in d:
  print ""%s - %s"" % (str(k), str(v))
</code></pre>

<p>With:</p>

<pre><code>Traceback (most recent call last):  
 File ""&lt;stdin&gt;"", line 1, in &lt;module&gt;  
TypeError: 'int' object is not iterable 
</code></pre>

<p>Why? How can i fix it?</p>",python|dictionary|iterator,"<p>If you want to iterate over individual item on an individual collection:</p>

<pre><code>from collections import defaultdict

for k, values in d.items():
    for value in values:
       print(f'{k} - {value}')
</code></pre>",3
491,2768188,Iterating over key and value of defaultdict dictionaries,"<p>The following works as expected:</p>

<pre><code>d = [(1,2), (3,4)]
for k,v in d:
  print ""%s - %s"" % (str(k), str(v))
</code></pre>

<p>But this fails:</p>

<pre><code>d = collections.defaultdict(int)
d[1] = 2
d[3] = 4
for k,v in d:
  print ""%s - %s"" % (str(k), str(v))
</code></pre>

<p>With:</p>

<pre><code>Traceback (most recent call last):  
 File ""&lt;stdin&gt;"", line 1, in &lt;module&gt;  
TypeError: 'int' object is not iterable 
</code></pre>

<p>Why? How can i fix it?</p>",python|dictionary|iterator,"<p>if you are using Python 3.6</p>

<pre><code>from collections import defaultdict

for k, v in d.items():
    print(f'{k} - {v}')
</code></pre>",24
492,2768188,Iterating over key and value of defaultdict dictionaries,"<p>The following works as expected:</p>

<pre><code>d = [(1,2), (3,4)]
for k,v in d:
  print ""%s - %s"" % (str(k), str(v))
</code></pre>

<p>But this fails:</p>

<pre><code>d = collections.defaultdict(int)
d[1] = 2
d[3] = 4
for k,v in d:
  print ""%s - %s"" % (str(k), str(v))
</code></pre>

<p>With:</p>

<pre><code>Traceback (most recent call last):  
 File ""&lt;stdin&gt;"", line 1, in &lt;module&gt;  
TypeError: 'int' object is not iterable 
</code></pre>

<p>Why? How can i fix it?</p>",python|dictionary|iterator,"<p>you need to iterate over <code>dict.iteritems()</code>:</p>

<pre><code>for k,v in d.iteritems():               # will become d.items() in py3k
  print ""%s - %s"" % (str(k), str(v))
</code></pre>

<p>Update: in py3 V3.6+</p>

<pre><code>for k,v in d.items():
  print (f""{k} - {v}"")
</code></pre>",92
493,2488651,Trouble with this Python newbie exercise. Using Lists and finding if two adjacent elements are the same,"<p>Here's what I got:</p>

<pre><code># D. Given a list of numbers, return a list where
# all adjacent == elements have been reduced to a single element,
# so [1, 2, 2, 3] returns [1, 2, 3]. You may create a new list or
# modify the passed in list.
def remove_adjacent(nums):
  for number in nums:
    numberHolder = number

  # +++your code here+++
  return
</code></pre>

<p>I'm kind of stuck here. What can I do?</p>",python|list,<p>Compare the current number with the previous number. If it's not the same then append it to a new list. Then save it so that the next loop can use it.</p>,0
494,2488651,Trouble with this Python newbie exercise. Using Lists and finding if two adjacent elements are the same,"<p>Here's what I got:</p>

<pre><code># D. Given a list of numbers, return a list where
# all adjacent == elements have been reduced to a single element,
# so [1, 2, 2, 3] returns [1, 2, 3]. You may create a new list or
# modify the passed in list.
def remove_adjacent(nums):
  for number in nums:
    numberHolder = number

  # +++your code here+++
  return
</code></pre>

<p>I'm kind of stuck here. What can I do?</p>",python|list,"<p>This is another solution based on filter(). It's not just for adyacent and equal elements but for equal elements:</p>

<pre><code>def remove_repeated_items(collection):
   uniques = []
   def not_already_added(item):
      if item in uniques:
         return False
      else:
         uniques.append(item)
         return True
   return filter(not_already_added, collection)
</code></pre>

<p>And then:</p>

<pre><code>repeated = [1,2,2,3,3]
print remove_repeated_items(repeated)
</code></pre>",0
495,2488651,Trouble with this Python newbie exercise. Using Lists and finding if two adjacent elements are the same,"<p>Here's what I got:</p>

<pre><code># D. Given a list of numbers, return a list where
# all adjacent == elements have been reduced to a single element,
# so [1, 2, 2, 3] returns [1, 2, 3]. You may create a new list or
# modify the passed in list.
def remove_adjacent(nums):
  for number in nums:
    numberHolder = number

  # +++your code here+++
  return
</code></pre>

<p>I'm kind of stuck here. What can I do?</p>",python|list,"<p>try this:</p>

<pre><code>def remove_adjacent(nums):
  removed_list = []
  numberHolder = None
  for number in nums:
    if number != numberHolder:
       removed_list.append(number)
       numberHolder = number
  return removed_list
</code></pre>",1
496,2488651,Trouble with this Python newbie exercise. Using Lists and finding if two adjacent elements are the same,"<p>Here's what I got:</p>

<pre><code># D. Given a list of numbers, return a list where
# all adjacent == elements have been reduced to a single element,
# so [1, 2, 2, 3] returns [1, 2, 3]. You may create a new list or
# modify the passed in list.
def remove_adjacent(nums):
  for number in nums:
    numberHolder = number

  # +++your code here+++
  return
</code></pre>

<p>I'm kind of stuck here. What can I do?</p>",python|list,"<pre><code>&gt;&gt;&gt; import itertools
&gt;&gt;&gt; [i[0] for i in itertools.groupby([1,2,2,3,3,3,2,2])]
[1, 2, 3, 2]
</code></pre>

<p>Or:</p>

<pre><code>&gt;&gt;&gt; def f(l):
...     r = []
...     last = None
...     for i in l:
...         if i != last:
...             r.append(i)
...             last = i
...     return r        
... 
&gt;&gt;&gt; f([1,2,2,3,3,3,4,4,2,2])
[1, 2, 3, 4, 2]
</code></pre>",5
497,2363602,returning out of for-loop,"<p>I'm pretty new at python and I was wondering if this:</p>

<pre><code>def func(self, foo):
    for foo in self.list:
        if foo.boolfunc(): return True
    return False
</code></pre>

<p>is good practice.</p>

<p>Can I return out of a loop like the above or should i use a while-loop, like so?</p>

<pre><code>def func(self, foo):  
    found = false
    while(not found &amp; i &lt; len(self.list)):
        found = foo.boolfunc()
        ++i
    return found
</code></pre>

<p>My java-professor warns us never to use breaks in our loops, but this technically isn't a break and it's more concise, so... yeah</p>

<p>thanks</p>",python|for-loop|while-loop,"<p>""Breaking out of a loop"" can easily devolve to bad practice because it conceals the terminating condition of the loop.</p>

<p>If your <code>if</code> statement is of moderate complexity, then it can become unclear what post-condition the loop establishes.</p>

<p>If your exit condition is <strong>obvious</strong>, then an early exit is a common syntactic optimization. </p>

<p>If your exit condition is <strong>not obvious</strong>, then a convoluted, nested, hard-to-follow set of <code>if</code> statements is doing you more harm than good. </p>

<p>Indeed, <a href=""https://stackoverflow.com/questions/2356573/python-try-except-function-always-returns-false"">this SO question</a> shows that the presence of a simple <code>try</code> block can lead to conditions so baffling that a clearly incorrect piece of code was produced and could not easily be debugged.</p>

<p>Generally, all ""early-exit"" things (the <code>break</code> statement, in particular) lead to problems creating a formal proof.  (The <code>else</code> statement has similar problems.)</p>

<p>If you develop your program by reasoning out the statements required to create the necessary post-condition, you'll never need <code>break</code> or an early <code>return</code> because you can't easily create these statements using formal methods.</p>

<p>Also, note that any advice to avoid <code>break</code> or <code>else</code> will lead to hate mail and downvoting.  For inexplicable reasons, looking closely at some programming constructs is a bad thing. </p>

<p><a href=""https://stackoverflow.com/questions/865741/else-considered-harmful-in-python"">&quot;else&quot; considered harmful in Python?</a></p>

<p>If the exit condition of a loop with a <code>break</code> (or early <code>return</code>) is not <strong>obvious</strong>, you need to rework things to make it <strong>obvious</strong>.</p>

<p>In this example, they're <strong>obvious</strong>, so there's no issue with the specific example as presented.</p>",-2
